Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
1.71,0.236,240.84,7.2,1,0,18
1.048,0.344,238.82,4.6,1,1,0
0.154,0,239.25,0.6,0,0,0
1.622,0.164,244.27,6.6,0,0,0
3,0,240.42,12.4,0,2,19
0.28,0,243.96,1,0,0,1
0.316,0.102,244.63,1.4,0,0,0
1.07,0.358,239.39,4.6,0,1,11
2.492,0.06,236.88,10.4,0,0,17
1.358,0.084,239.94,5.6,0,1,18
1.598,0.054,238.93,7.2,0,0,18
0.324,0.114,245.02,1.4,0,0,0
0.68,0.154,234.41,3,1,0,1
0.312,0.186,241.69,1.4,0,1,1
0.308,0.088,249.48,1.2,0,0,0
2.62,0.256,239.81,11,0,0,28
0.346,0.054,244.55,1.4,0,0,0
8.308,0,233.55,35.4,0,70,17
1.49,0.07,241.34,6.2,1,0,18
2.25,0,239.45,9.4,2,0,18
0.44,0.064,237.86,1.8,0,1,1
0.158,0,240.05,0.6,0,1,1
0.566,0,239.44,2.4,0,1,0
0.342,0.146,243.77,1.4,0,0,0
0.516,0.188,239.49,2.2,0,0,0
1.468,0.21,242.85,6,0,1,19
,,,,,,
0.342,0.106,242.12,1.4,0,0,1
0.312,0.244,244.89,1.6,0,1,0
0.328,0.098,244.04,1.4,0,1,1
0.232,0,244.85,1,0,0,0
0.346,0.116,242,1.6,0,0,1
0.166,0.106,239.19,1,0,0,1
1.688,0,241.88,7,0,0,18
0.314,0.08,240.72,1.4,0,1,0
0.724,0.212,243.46,3,2,3,0
0.316,0.122,248.03,1.4,0,1,0
0.23,0.102,241.19,1,0,1,0
0.176,0.108,239.2,0.8,0,0,0
2.35,0.048,239.91,9.8,0,0,0
0.16,0,243.98,0.6,0,0,0
1.86,0,237.04,7.8,0,0,18
0.276,0,237.02,1.2,0,0,0
1.612,0.052,239.07,6.6,0,0,19
1.45,0.42,240.92,6.2,0,18,1
2.522,0.164,235.49,10.6,0,0,18
0.252,0.106,242.94,1,0,0,0
2.014,0.162,241.13,8.4,0,0,29
0.188,0.08,241.58,0.8,0,0,0
3.306,0.284,239.78,13.8,0,1,18
1.086,0.23,231.85,4.8,2,0,0
3.25,0.048,236.82,13.8,1,0,17
3.586,0.228,237.38,15,0,1,17
0.17,0.106,242.12,0.8,0,0,0
0.396,0.23,242.58,1.8,0,2,0
0.406,0.22,245.47,1.8,0,0,1
1.312,0,234.09,5.6,0,0,17
1.27,0,240.59,5.2,0,0,18
4.37,0.05,237.69,18.4,38,0,0
0.348,0,243.87,1.4,0,0,1
0.216,0,243.58,0.8,0,0,0
1.594,0,234.79,6.8,0,0,0
0.45,0.226,242.04,2,0,1,0
1.522,0.418,240.66,6.6,0,20,1
2.106,0,237.83,8.8,0,0,18
0.244,0.17,242.58,1.4,0,0,0
3.022,0.41,237.31,13,0,1,0
0.262,0.048,244.67,1.2,0,0,0
0.356,0.074,242.44,1.4,0,2,1
0.406,0.102,242.92,1.8,0,0,1
0.87,0.2,235.7,3.8,1,1,0
2.302,0.068,236.39,9.6,0,1,17
3.246,0.218,237.05,13.6,38,0,0
0.312,0.262,238.29,1.6,0,1,0
0.636,0,242.53,2.6,0,0,1
1.384,0,246.89,5.6,0,0,19
1.366,0,244.52,5.6,0,0,0
0.102,0,235.98,0.4,0,0,0
0.198,0.1,236.27,1,0,0,0
2.8,0.204,236.02,12,0,0,10
0.338,0.074,242.67,1.4,0,0,1
0.142,0.052,239.04,0.6,0,0,1
0.23,0,245.94,1,0,0,0
0.954,0.312,239.33,4.2,0,0,12
1.412,0.116,241.65,5.8,0,0,18
1.294,0.048,234.37,5.4,0,0,17
0.318,0.122,250.08,1.4,0,0,0
0.102,0,236.05,0.4,0,0,0
2.174,0.374,238.03,9.2,0,1,1
2.642,0.114,240.28,11,39,0,0
2.076,0.338,238.68,8.8,0,0,17
1.716,0,243.25,7,0,0,18
2.532,0.24,242.13,10.4,0,1,0
2.208,0,230.41,9.6,0,0,0
0.172,0.092,234.58,0.8,0,0,0
1.57,0.058,239.15,6.6,0,0,18
1.672,0,233.5,7.6,1,0,16
2.664,0.314,235.12,11.4,0,0,17
2.078,0.206,243.53,8.4,0,0,0
1.514,0,249.11,6,0,0,19
0.436,0.198,242.41,2,0,0,1
0.764,0,242.66,3,0,0,0
0.224,0.122,242.05,1,0,2,0
0.252,0,242.53,1,0,0,1
0.344,0.092,240.98,1.4,0,0,0
0.338,0.09,242.26,1.4,0,0,0
3.686,0,240.46,15.4,38,0,22
0.434,0.088,242.78,2,0,0,0
1.612,0.064,240.32,6.8,0,0,19
0.826,0.094,235.86,3.4,0,0,11
0.26,0.12,240.92,1.2,0,0,1
1.334,0,244.77,5.4,0,0,19
,,,,,,
2.37,0.092,239.22,9.8,0,0,18
0.394,0.152,237.8,1.8,0,2,0
0.22,0.13,242.14,1,0,0,0
0.456,0.212,244.36,2,0,1,0
0.88,0.048,240.74,3.6,0,1,0
0.25,0.046,243.71,1,0,0,1
0.504,0.35,240.81,2.4,0,2,1
2.1,0.128,236.06,9,0,4,17
2.002,0.162,240,8.4,0,1,18
0.314,0.128,246.88,1.4,0,1,1
0.322,0.238,240.52,1.6,0,0,1
3.568,0.064,236.61,15,38,0,17
1.482,0.192,241.89,6.2,0,0,0
1.372,0,240.3,5.6,0,0,19
0.08,0,240.3,0.2,0,0,1
0.446,0.204,243.96,2.2,0,0,0
0.284,0,241.97,1.2,0,0,0
2.088,0.192,241.4,8.6,0,0,18
0.324,0.25,239.28,1.6,0,1,1
1.364,0.234,239.77,5.6,0,2,17
3.492,0,235.21,14.8,0,38,17
0.636,0,240.93,2.6,0,0,0
1.288,0.058,240.11,5.2,0,0,17
4.162,0.412,234.72,17.8,38,1,0
0.516,0.306,241.93,2.4,0,1,1
3.258,0.204,238.73,13.6,0,1,17
0.656,0.062,243.6,2.6,0,0,0
0.682,0.058,240.14,2.8,0,0,1
0.146,0,243.12,0.6,0,0,1
1.382,0.088,237.39,5.8,0,0,17
1.364,0.328,241.17,6.6,0,0,11
0.312,0.076,239.66,1.4,0,0,0
2.424,0.23,237.88,10.4,0,17,0
0.216,0,245.55,0.8,0,0,0
0.288,0.232,237.84,1.4,0,1,0
1.89,0.064,241.73,7.8,0,0,19
1.386,0.098,240.46,5.6,0,0,17
0.21,0.05,242.89,0.8,0,0,0
1.418,0.134,246.36,5.8,0,0,18
2.466,0.422,236.02,10.6,0,0,12
0.414,0.228,242.04,1.8,0,1,0
4.45,0.186,237.43,18.6,38,0,17
2.418,0.072,240.61,10,1,0,19
0.18,0,241.11,0.8,0,0,0
,,,,,,
2.138,0.306,240.15,9,0,0,17
0.604,0.124,241.83,3,1,0,5
1.29,0.102,239.7,5.4,0,2,18
1.348,0.068,238.07,5.6,0,0,18
0.33,0.244,243.68,1.6,0,1,0
1.41,0,243.16,5.8,0,0,19
0.22,0,241.66,1,0,0,0
1.506,0,241.4,6.2,0,0,18
1.024,0,241.36,4.2,1,0,1
1.49,0.088,241.5,6.2,0,0,18
0.2,0.076,241.94,0.8,0,0,0
3.69,0.106,231.87,16,0,0,17
0.33,0.092,236.57,1.4,0,0,0
1.244,0.068,239.36,5.2,0,0,0
0.284,0,237.45,1.2,0,0,0
1.312,0.054,241.98,5.4,0,0,19
1.306,0.12,240.65,5.4,0,1,0
0.528,0.106,243.38,2.2,0,2,0
0.376,0.074,244.53,1.6,0,0,1
1.84,0.43,239.95,7.8,1,0,19
0.392,0.206,241.06,1.8,0,0,0
1.6,0.054,242.65,6.6,0,0,19
1.498,0.192,238.93,6.2,0,0,18
0.552,0.13,241.6,2.4,0,1,1
1.394,0.064,245.01,5.6,0,0,18
1.348,0.084,237.4,5.6,0,0,17
1.394,0.086,238.35,5.8,0,0,18
1.37,0.23,241.48,5.6,0,0,17
1.422,0,239.8,5.8,0,0,18
1.646,0.056,237.16,7,0,0,17
1.72,0,234.33,7.4,0,0,17
0.3,0.24,241.14,1.6,0,0,1
1.35,0.076,236.77,5.6,0,0,17
0.87,0.234,240.39,3.8,0,0,0
1.32,0.066,240.02,5.4,0,0,18
0.434,0.124,240.93,2,0,0,1
0.384,0.244,240.47,1.8,0,1,1
3.816,0.17,235.63,16.2,1,35,18
1.372,0.074,238.71,5.6,0,0,17
,,,,,,
1.522,0.166,243.73,6.2,0,1,18
0.446,0.354,240.8,2.4,0,2,0
0.61,0.23,239.34,3,0,1,0
0.352,0.056,243.59,1.4,0,2,0
1.95,0.076,240.39,8.2,0,0,17
1.71,0.06,237.52,7.2,0,0,18
3.12,0.256,237.19,13.2,0,0,18
4.248,0.068,232.91,18.4,0,0,17
0.278,0.078,240.66,1.2,0,0,0
3.52,0.112,237.17,14.8,37,0,18
0.506,0,243.63,2.2,0,0,0
1.802,0.104,240.96,7.4,0,0,19
0.44,0.23,243,2,0,0,0
0.432,0.1,244.42,1.8,0,0,0
4.996,0.19,231.17,21.6,0,36,17
0.558,0.292,245.77,2.6,0,0,0
0.408,0.26,244.39,2,0,1,0
2.092,0.062,236.96,8.8,0,0,0
2.502,0.052,239.78,10.4,0,0,18
0.302,0.108,240.95,1.2,0,1,0
2.474,0.066,243.28,10,0,0,19
3.022,0.3,235.65,12.8,0,0,18
1.404,0,238.67,5.8,0,0,18
2,0.46,237.2,8.6,0,2,26
0.414,0.35,242.22,2.2,0,1,1
1.254,0.07,237.58,5.2,0,0,17
1.414,0.054,241.44,5.8,0,0,18
1.466,0.26,239.31,6.2,0,1,5
1.532,0.202,239.65,6.4,0,1,18
0.292,0,246,1.2,0,1,0
0.302,0.248,241.08,1.6,0,1,0
2.602,0.056,240.17,10.8,0,0,18
0.832,0.46,238.95,4,2,2,1
0.43,0.224,243.14,2,0,0,0
0.222,0,243.09,1,0,0,1
1.288,0.288,239.26,6.2,0,1,1
2.188,0.05,239.16,9,0,2,17
0.238,0.124,244.81,1,0,0,0
1.392,0.176,237.05,5.8,0,1,18
0.226,0,239,1,0,0,0
3.162,0.184,236.52,13.6,0,23,17
0.11,0,241.77,0.6,0,0,0
2.412,0.086,240.88,10,0,0,18
3.206,0.23,240.05,13.4,0,1,18
0.4,0.22,247.72,1.8,0,0,0
0.248,0,239.62,1.2,0,0,0
0.312,0.234,241.38,1.6,0,0,1
0.08,0,240.58,0.2,0,0,1
0.14,0,241.34,0.6,0,0,1
1.592,0,239.17,6.6,1,0,18
0.182,0,244.54,0.8,0,0,0
0.43,0.142,240.63,2,0,1,0
1.354,0.058,240.57,5.6,0,0,18
0.278,0.09,241.58,1.2,0,0,1
1.276,0.358,240.94,5.6,0,2,1
0.324,0.104,244.06,1.4,0,0,1
0.222,0,241.9,0.8,0,0,0
2.91,0.274,241.81,12,0,39,0
1.774,0.082,243.76,7.2,0,0,0
0.3,0.086,245.75,1.2,0,1,0
2.5,0.21,241.63,10.4,0,0,19
0.756,0.286,241.94,3.6,0,2,6
1.624,0.408,238.2,7,2,0,18
,,,,,,
0.336,0.118,241.16,1.4,0,0,1
1.182,0.08,241.61,4.8,0,0,1
0.082,0,241.4,0.2,0,0,1
1.398,0.078,238.3,5.8,0,0,17
0.222,0,244.66,1,0,0,0
1.598,0,239.46,6.6,0,2,18
1.766,0.066,238.22,7.4,0,0,18
0.606,0.11,246.78,2.4,0,0,1
2.238,0.062,238.51,9.4,0,0,17
2.886,0.288,238.61,12,0,3,18
3.538,0.1,238.34,15,0,24,18
0.268,0,239.99,1,0,0,1
0.318,0.226,240.1,1.6,0,1,0
0.294,0.204,242.41,1.4,0,1,1
0.356,0.228,240.95,1.8,0,1,0
0.196,0,243.78,0.8,0,0,1
3.376,0.292,236.08,14.4,2,2,18
0.33,0,242.54,1.4,0,0,0
0.454,0.242,239.99,2.2,1,2,0
2.372,0.086,231.23,10.2,0,0,0
0.456,0.174,239.75,2,0,0,1
1.374,0.09,240.3,5.6,0,0,18
1.522,0.314,240.31,6.4,0,2,18
1.628,0.234,240.48,6.8,1,2,18
0.288,0,248.92,1.2,0,0,0
0.394,0.222,240.85,1.8,0,0,0
1.626,0.258,241.01,6.8,0,0,19
1.264,0.054,238.92,5.2,0,1,18
1.362,0.062,239.47,5.6,0,0,17
0.16,0,241.41,0.6,0,0,1
0.172,0.096,236.31,0.8,0,0,0
0.288,0.07,247.31,1.2,0,0,0
0.328,0.082,238.95,1.4,0,0,0
2.84,0,242.38,11.6,0,0,18
1.252,0.186,231.7,5.4,0,0,17
0.498,0.062,239.97,2.2,0,2,1
0.298,0.088,244.96,1.2,0,2,0
1.306,0,239.12,5.4,0,0,18
1.222,0,238.28,5,0,0,18
1.812,0.084,240.7,7.4,0,2,19
0.302,0,244.7,1.2,0,0,0
1.44,0.182,238.62,6,0,1,18
1.384,0.234,240.18,5.8,0,0,18
1.466,0.056,240.24,6,0,0,19
0.156,0,241.01,0.6,0,0,1
0.218,0,241.04,1,0,0,0
0.226,0.06,248.86,1,0,0,0
1.584,0,239.58,6.6,0,0,18
1.436,0.116,243.94,5.8,0,0,19
1.836,0.222,243.08,7.6,0,2,18
0.47,0.222,245.77,2,0,1,0
2.206,0,240.27,9.2,2,0,19
1.308,0.064,238.8,5.4,0,0,18
2.498,0.078,235.11,10.6,0,0,17
0.262,0.06,242.77,1.2,0,0,1
0.372,0.11,240.15,1.6,0,1,0
0.148,0,239.51,0.6,0,0,1
0.282,0.236,244.29,1.4,0,1,1
1.612,0.274,245.09,6.6,0,1,20
2.706,0.08,237.96,11.4,0,0,0
0.966,0.362,243.34,4.2,0,0,13
0.388,0.192,236.1,1.8,0,0,0
2.944,0.292,237.74,12.4,0,0,0
0.292,0.246,241.4,1.6,0,0,1
1.346,0,247.68,5.4,0,0,1
2.614,0,241.16,10.8,1,0,17
0.294,0.07,242.75,1.2,0,1,0
1.348,0,242.12,5.6,0,0,0
0.394,0.082,242.51,1.6,0,5,1
0.806,0.35,242.73,3.6,0,2,0
0.434,0.306,240.93,2.2,0,0,0
0.396,0.346,243.25,2,0,1,1
0.308,0.144,244.72,1.4,0,0,0
0.546,0.336,241.34,2.6,0,1,1
2.342,0.214,236.93,10.6,0,0,17
0.378,0.236,236.21,1.8,0,1,0
0.252,0.114,239.44,1.2,0,0,1
1.652,0.218,242.63,6.8,0,0,19
0.196,0.088,236,0.8,0,0,0
1.464,0.072,241.2,6,1,1,0
0.29,0.246,239.26,1.6,0,2,0
1.902,0.056,242.21,7.8,0,0,19
4.786,0.314,241.43,20.2,0,0,18
0.5,0.128,239.1,2.4,0,0,1
0.422,0.218,241.93,1.8,0,0,1
0.282,0,245.69,1.2,0,0,0
3.168,0.406,239.83,13.2,39,0,0
1.49,0.108,244.5,6,0,0,18
0.156,0,241.93,0.8,0,0,1
1.468,0.192,244.59,6,0,0,0
1.44,0,241.88,7.4,24,0,0
0.342,0.084,241.21,1.4,0,1,1
0.11,0,242.03,0.4,0,0,0
2.2,0,239.64,10,0,14,17
4.394,0.278,235.38,19,37,1,17
1.82,0.084,235.43,7.8,0,0,17
1.518,0.216,247.64,6.2,0,1,19
1.668,0.348,240.7,7,0,1,19
1.43,0.086,240.76,5.8,0,0,18
0.62,0.238,243.1,2.6,0,0,1
0.374,0.088,240.73,1.6,0,0,1
0.296,0.212,234.7,1.6,0,1,0
3.104,0.31,236.69,13.2,0,0,0
0.602,0,241.1,2.4,0,0,0
1.546,0.238,245.82,6.2,0,2,20
0.398,0.08,240.71,1.6,0,0,1
1.388,0.102,240.26,5.8,2,0,18
3.898,0.408,233.07,16.8,37,0,16
2.126,0.166,239.82,8.8,0,0,18
0.402,0.216,243.89,1.8,0,2,0
0.18,0.09,242.47,0.8,0,1,0
0.604,0.17,236.28,2.6,0,1,0
0.3,0.09,243.75,1.2,0,0,0
2.566,0.124,241.26,10.6,0,37,0
0.694,0,241.69,3,0,0,1
1.498,0.186,241.07,6.2,0,0,17
1.626,0,239.74,6.8,0,0,18
0.392,0.244,246.11,1.8,0,0,0
0.406,0.138,243.77,1.8,0,0,0
0.38,0.092,243.01,1.6,0,0,0
1.536,0.226,243.31,6.4,0,2,18
0.526,0.266,242.49,2.8,0,0,2
1.32,0,240.4,5.4,0,0,18
3.066,0.192,236.52,13,0,1,18
0.246,0.108,242.92,1,0,0,1
0.216,0,243.38,0.8,0,0,0
0.29,0,246.19,1.2,0,0,0
1.602,0.298,241.38,6.6,0,2,18
0.32,0.074,243.95,1.2,0,0,1
0.364,0.106,245.2,1.6,0,0,1
2.756,0.188,234.22,11.8,0,0,17
0.268,0,244.02,1.2,0,0,0
0.368,0,240.99,1.6,0,0,1
2.868,0.086,241.16,11.8,0,0,18
0.236,0,242.41,1,0,0,1
0.528,0.076,240.12,2.2,0,0,1
1.452,0.22,239.68,6,0,0,18
1.4,0.106,241.64,5.8,0,0,18
1.852,0.326,239.16,8,0,3,17
0.214,0.124,241.62,1,0,1,1
2.206,0.086,243.53,9,0,0,6
1.362,0,242.68,5.6,0,1,18
0.436,0.216,246.2,2,0,1,1
0.5,0.334,239.27,2.4,0,1,0
3.658,0.172,237.85,15.4,0,0,17
0.32,0.13,242.95,1.4,0,0,0
1.542,0.224,241.27,6.4,0,0,18
0.264,0.08,238.46,1.2,0,0,0
4.49,0.05,240.14,18.6,0,37,18
0.586,0.348,240.58,3,0,2,1
1.334,0,242.03,5.4,0,0,19
0.246,0.154,244.01,1.2,0,0,0
0.304,0.088,240.18,1.2,0,0,0
0.26,0,242.89,1,0,0,1
0.338,0.102,243.33,1.4,0,0,0
0.27,0.076,242.03,2.4,0,0,0
1.516,0,237.55,6.4,0,0,18
1.32,0,239.09,5.4,0,2,18
1.382,0.216,238.38,5.8,0,1,18
2.274,0,237.94,9.6,0,0,17
0.154,0,239.9,0.6,0,0,0
2.278,0,239.78,9.4,0,0,18
0.32,0.07,237.98,1.4,0,1,0
3.624,0,242.76,15.4,34,0,19
0.566,0.44,239.79,3,1,2,1
0.08,0,239.87,0.2,0,0,0
1.41,0.056,240.91,5.8,0,0,17
2.054,0.262,241.17,8.6,0,2,18
0.212,0,245.62,0.8,0,0,0
2.55,0.128,241.21,11,0,25,0
3.158,0.406,235.26,13.6,1,0,0
1.192,0.198,241.24,5,0,0,0
2.64,0,241.46,10.8,0,0,18
2.008,0.172,244.82,8.2,0,0,19
0.342,0.124,245.32,1.4,0,1,0
0.468,0.294,243.86,2.2,0,0,0
1.446,0.116,239.89,6,0,0,18
0.144,0,240.26,0.6,0,0,0
0.268,0,244.06,1.2,0,0,1
0.294,0,246.17,1.2,0,0,1
1.2,0,239.87,5,0,0,18
1.14,0.412,239.98,5,0,0,12
0.228,0,241.35,1,0,0,0
1.286,0.1,239.62,5.4,0,0,18
0.762,0.216,238.55,3.2,0,0,1
0.212,0,240.28,0.8,0,0,0
0.136,0,239.41,0.6,0,0,1
0.274,0,244.07,1.2,0,0,0
1.656,0.05,240.88,7,0,0,4
0.304,0.122,243.73,1.2,0,1,0
0.23,0.162,242.67,1.2,0,1,0
0.216,0,240.97,0.8,0,0,0
0.24,0,241.71,1.2,0,0,0
2.494,0.148,240.68,10.2,0,0,18
1.698,0,241.65,7,0,0,19
1.916,0.048,240.77,7.8,0,0,17
0.42,0.344,239.63,2.4,0,1,1
0.248,0.068,242.94,1,0,0,1
0.19,0,242.16,0.8,0,0,0
1.778,0.184,231.5,8,0,0,17
1.506,0.198,240.84,6.2,0,0,19
0.218,0.062,241.04,1,0,0,0
0.508,0.134,244.43,2.4,0,0,0
1.404,0.1,241.45,5.8,0,0,18
0.442,0.342,243,2.4,0,1,1
1.124,0,234.72,4.8,0,0,16
0.232,0,243.91,0.8,0,0,1
0.292,0.056,245.29,1.2,0,0,0
2.29,0,239.19,9.6,0,0,0
0.108,0,237.68,0.6,0,0,0
0.218,0.084,240.28,1,0,0,0
0.248,0.062,240.33,1,0,0,1
2.728,0,242.41,11.2,0,1,18
0.358,0.212,241.19,1.6,0,2,0
1.492,0.122,243.15,6,0,0,19
1.416,0.108,241.88,5.8,0,0,0
1.654,0,240.6,6.8,0,0,18
1.434,0.05,244.69,5.8,0,0,19
0.232,0,240.16,1,0,0,1
0.372,0.1,242.72,1.8,0,0,0
0.4,0.196,237.58,1.8,0,0,0
1.844,0.402,231.69,9.4,14,1,0
0.414,0.214,240.78,2,0,1,1
0.562,0.376,233.23,2.8,0,1,0
3.56,0.104,238.35,15.6,22,0,18
1.956,0.092,236.12,8.2,0,1,18
0.472,0.072,244.03,2,0,0,0
0.08,0,240.78,0.2,0,0,1
1.66,0.162,243.5,6.8,0,3,19
0.272,0,241.68,1.2,0,0,0
0.344,0.222,238.95,1.6,0,2,1
0.336,0.082,246.2,1.4,0,0,0
3.768,0.086,239.2,15.6,0,0,18
4.208,0.372,232.79,18.2,0,0,28
2.66,0,238.25,11,38,0,0
2.01,0.052,242.2,8.2,1,1,1
2.93,0.11,237.6,12.2,0,0,17
0.272,0,243.63,1,0,0,0
5.752,0.24,232.2,24.8,36,0,17
0.442,0.218,243.85,2,0,1,0
0.672,0.23,243.06,3.4,0,0,6
0.214,0,244.69,0.8,0,0,0
0.136,0,238.95,0.6,0,0,1
0.29,0.08,239.16,1.2,0,2,0
,,,,,,
0.37,0.312,239.53,2,0,2,0
3.1,0,240.24,12.8,0,0,18
0.32,0.102,246.91,1.4,0,0,1
0.392,0.228,241.88,1.8,0,0,0
0.31,0.058,243.67,1.4,0,0,0
0.866,0.252,238.44,3.8,0,0,12
0.384,0.23,249.02,1.8,0,0,0
0.21,0.06,234.63,1,0,0,0
1.036,0.436,244.84,4.6,0,1,11
0.586,0.064,240.8,2.6,0,0,1
0.226,0.132,241.76,1,0,0,0
3.312,0,243.16,13.6,0,0,18
1.968,0.234,239.17,8.2,0,0,19
0.416,0.236,249.87,2,0,1,0
0.972,0.212,244.44,4,0,0,0
0.214,0.108,242.02,1,0,0,1
0.23,0.092,242.72,1,0,0,1
0.704,0.076,242.17,3,0,1,0
0.386,0.214,248.22,1.8,0,0,0
0.228,0.056,244.72,1,0,0,0
1.68,0.074,238.1,7,0,0,17
0.238,0.118,244.09,1,0,0,1
1.368,0.078,240.92,5.6,0,0,18
0.182,0.156,242.69,1,0,0,1
1.892,0.16,237.97,8,0,1,18
2.312,0,241.31,9.6,0,0,19
0.256,0.056,243.42,1,0,0,0
1.372,0.202,240.4,5.6,0,0,18
0.406,0.1,243.24,1.8,0,1,0
3.1,0,240.18,13.6,0,46,0
5.246,0.6,231.57,22.8,36,0,0
0.888,0.244,241.65,3.8,0,1,10
0.93,0.054,240.57,3.8,0,0,0
0.506,0.094,239.77,2,0,0,0
0.332,0.24,242.41,1.6,0,0,1
0.278,0,243.5,1.2,0,0,1
0.504,0,240.68,2,0,0,0
0.236,0.058,241.55,1,0,0,0
0.19,0,243.27,0.8,0,0,1
0.322,0.09,244.45,1.4,0,0,0
1.322,0.048,244.87,5.4,0,0,18
1.87,0.416,241.24,7.8,0,0,18
0.23,0,242.17,1,0,0,1
2.444,0.1,235.15,10.4,0,0,0
0.246,0.118,240.52,1,0,0,0
2.968,0.07,244.82,12.2,0,1,19
1.196,0.102,233.13,5,0,0,17
0.508,0.344,241.77,2.6,0,0,0
0.674,0.222,243.31,3.6,0,0,5
0.294,0.23,241.34,1.4,0,1,0
0.082,0,241.28,0.2,0,0,0
0.416,0.202,241.77,1.8,0,0,1
1.93,0.07,242.36,7.8,0,0,18
0.334,0.096,241.54,1.4,0,1,0
0.212,0.09,235.7,1,0,0,0
0.184,0.106,242.87,0.8,0,0,0
0.236,0,245.09,1,0,0,0
0.2,0.102,240.95,0.8,0,0,0
0.364,0.096,242.65,1.6,0,0,1
0.844,0.216,241.43,3.8,0,0,10
0.314,0.054,241.26,1.4,0,0,1
2.394,0.27,240.78,10.6,0,0,19
0.554,0.208,237.56,2.4,0,2,0
0.154,0.124,241.35,0.8,0,0,1
0.378,0.206,240.23,1.8,0,0,0
1.332,0.422,236.14,5.8,0,2,0
2.14,0.23,241.02,8.8,0,0,19
4.326,0.108,241.01,17.8,0,39,18
0.664,0.178,240.43,2.8,0,2,0
1.58,0,238.66,6.6,0,0,17
3.17,0.312,238.51,13.4,0,1,18
1.566,0.194,241.12,6.4,0,0,19
0.158,0,240.97,0.6,0,0,1
0.286,0,242.11,1.2,0,0,0
0.244,0.116,238.96,1,0,0,1
0.198,0.106,239.8,1,0,0,0
2.028,0.366,240.42,8.4,0,2,19
1.322,0,239.16,5.4,0,0,18
3.292,0,241.38,13.6,0,0,18
0.27,0.05,244.48,1.2,0,0,0
2.582,0.266,233.91,11,0,2,17
0.852,0,241.56,3.6,0,0,0
0.424,0.204,241.16,1.8,0,0,1
2.978,0.068,237.17,12.6,0,1,18
0.236,0.134,241.07,1,0,0,1
3.576,0.076,238.6,15,38,0,18
0.4,0.062,238.27,1.6,0,0,0
2.496,0.156,238.11,10.4,0,0,17
0.734,0.4,242.74,3.6,0,7,1
0.308,0,242.13,1.2,0,0,1
0.354,0.172,248.09,1.6,0,0,1
0.964,0,243.21,4,0,1,1
0.34,0.226,240.77,1.6,0,2,0
3.444,0.442,233.4,15,0,1,0
1.624,0.062,239.67,6.8,0,1,18
1.022,0.326,241.13,4.4,0,2,1
1.546,0.31,241.24,6.4,0,1,19
2.644,0.186,239.53,11,0,0,20
1.486,0.176,241.15,6.2,0,0,18
0.414,0.358,242.69,2.2,0,1,0
0.36,0.078,241.18,1.6,0,0,1
0.312,0,241.84,1.4,0,0,0
0.858,0,240.09,3.6,0,0,0
2.826,0.064,238.42,11.8,0,0,17
2.222,0.086,239.45,9.2,0,0,18
0.342,0,247.64,1.4,0,0,0
1.712,0.202,238.33,7.2,0,0,10
0.38,0.294,239.39,2,0,2,1
,,,,,,
0.388,0.206,245.49,1.8,0,0,0
1.126,0,235.31,4.8,0,0,17
0.47,0.104,242.44,2,1,0,0
5.54,0.116,230.89,24,35,36,16
2.224,0.052,240.53,9.2,0,0,18
1.326,0,241.14,5.4,0,0,18
0.402,0.112,242.83,1.8,0,0,0
3.468,0,236.39,14.6,37,0,0
0.104,0,236.71,0.4,0,0,0
0.084,0,243.5,0.2,0,0,1
0.202,0.138,241.84,1,0,0,0
1.366,0,242.78,5.6,0,0,18
0.428,0.216,240.84,2,0,0,1
0.464,0,241.73,2,0,1,1
0.374,0.104,246.32,1.6,0,0,0
0.292,0.204,234.58,1.4,0,0,0
0.35,0.24,241.87,1.6,0,1,1
1.278,0,239.53,5.2,0,0,17
1.378,0.046,242.55,5.6,0,0,18
0.368,0.112,247.44,1.6,0,0,0
0.212,0,231.67,0.8,0,0,1
0.784,0,240.4,3.2,0,0,0
0.102,0,233.89,0.4,0,0,0
1.54,0.268,240.8,6.4,1,1,18
5.808,0.228,235.11,24.6,1,36,17
1.376,0.222,236.24,5.8,0,1,17
,,,,,,
0.224,0,243.4,1,0,0,0
0.246,0.11,241.64,1.2,0,0,1
0.358,0.106,240.29,1.6,0,0,1
0.218,0.126,241.71,1,0,1,0
2.888,0.058,243.4,11.8,0,0,18
0.322,0.116,243,1.4,0,0,0
1.294,0.114,237.56,5.4,0,0,18
0.384,0.36,240.36,2.2,0,1,1
0.242,0,238.62,1,0,0,1
1.452,0.13,242.78,6,0,2,18
0.082,0,242.93,0.2,0,0,1
0.402,0,242.87,1.6,0,0,1
2.48,0,241.46,10.2,0,0,18
1.554,0,244.86,6.2,0,1,0
0.32,0.108,240.63,1.4,0,0,0
0.25,0,247.7,1,0,0,0
1.89,0,240.23,7.8,0,0,0
0.262,0,243.69,1,0,0,0
0.806,0.478,239.39,3.8,0,2,1
0.634,0.078,242.33,3,0,0,1
4.338,0.236,239.8,18.2,0,39,18
1.522,0.202,243.66,6.2,0,0,19
0.13,0,238.89,0.6,0,0,0
0.302,0.214,237.75,1.6,0,2,0
0.344,0.168,239.73,1.6,0,1,0
